zbmath_id	author	author_ids	document_title	source	classifications	language	links	keywords	doi	publication_year	serial
oai:zbmath.org:6000722	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	abdullayev.fahreddin-g;aral.nazlim-deniz	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	30C10;30A10;41A17;30C62	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	algebraic polynomial;Bernstein-Zygmund type estimations;Nikolskii type estimations;quasicircle	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000723	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	beshimov.ruzinazar-b;khujaev.a-a	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	54B20;54A25	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	hyperspace;compact space;cardinal;Vietoris topology	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000724	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	gusein-zade.sabir-m;luengo.a-i;melle-hernandez.alejandro	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	14J99;14M15;14G10;14C35	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	https://arxiv.org/abs/1103.1562	algebraic varieties;piecewise isomorphism;Grothendieck semiring of varieties	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000725	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	mingzhe.gao;xuemei.gao	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	26D15;33E20	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	weight function;non-homogeneous kernel function;Hurwitz zeta function;Riemann zeta function;Bernoulli number	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000726	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	shang.yilun	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	60F05;60G42	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	central limit theorem;martingale	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000727	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	samko.stefan-g;umarkhadzhiev.salaudin-musaevich	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	46E30	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	None	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000728	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	savchuk.viktor-v	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	41A10;30E10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	best linear method of approximation;approximation by partial sums;Hardy space;Bergman space;generating kernels;functions with positive real part	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000729	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	de.uday-chand;de.krishnendu	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	53C15;53C25	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	quarter-symmetric metric connection;Kenmotsu manifold;\(\eta\)-parallel Ricci tensor;cyclic Ricci tensor;locally \(\varphi\)-symmetric manifold	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000730	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	salaam.lifoma;shapiro.louis-w	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	05C05;05C30;05A15;05A19	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	rooted trees;leaf generating functions;Catalan numbers;Motzkin numbers;Motzkin trees	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000731	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	feder.elie	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	05C10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	drawing of a graph;rectilinear drawing	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000732	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	clark.lane-h;dabab.yahya	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	11B75;11N60;05A15	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	Narayana number;distribution	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000733	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	05C70;68M10;68R10;05C90	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	matching preclusion number of a graph;interconnection networks;perfect matching;twisted cubes;hypercubes	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000734	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	godbole.anant-p;knisley.debra-j;norwood.rick	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	05C10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	https://arxiv.org/abs/math/0510094	planar overlap graph;front tag;back tag;words	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000735	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	cheng.eddie;liptak.laszlo;prince.nathaniel;stanton.kristine	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	05C70;05C35;68M10;68R10	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	interconnection networks;perfect matching;generalized Petersen graph	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000736	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	chopra.dharam-v;low.richard-m;dios.rose	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	05B15	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	balanced arrays, strength seven;matrix of moments	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000737	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	clark.lane-h;johnson.darin	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	05C12	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	Kneser graphs	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000738	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	fujie-okamoto.futaba;jones.ryan;kolasinski.kyle;zhang.ping.1	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	05C15;05C35;05C55	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	monochromatic subgraph;rainbow subgraph	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000739	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	myers.timothy-g	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	15A66	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	Clifford algebra;geometric product;ordered 8-tuples;quaternions	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
oai:zbmath.org:6000740	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	90C10;05C85	zbMATH Open Web Interface contents unavailable due to conflicting licenses.	None	computationally feasible method;link weights;infeasibility analysis	None	2011	zbMATH Open Web Interface contents unavailable due to conflicting licenses.;zbMATH Open Web Interface contents unavailable due to conflicting licenses.
